# FA11y main game objects (S41 / map 41.01) - fortnite.gg data aligned to in-game main.png 2026-06-17
# ObjectType,X,Y (image 0-866/0-926)
Chests,351.124907,211.568609
Chests,342.796978,207.384910
Chests,358.742396,198.386011
Chests,342.165476,230.474191
Chests,333.442859,226.645712
Chests,351.519596,207.976943
Chests,342.560165,221.435823
Chests,321.641671,227.671902
Chests,340.784066,206.871815
Chests,337.744964,206.042969
Chests,338.771155,204.464215
Chests,348.559431,212.081704
Chests,15.087060,734.294149
Chests,12.718928,716.691039
Chests,17.731473,713.415124
Chests,375.043034,397.269580
Chests,374.924628,382.429290
Chests,373.622155,392.612255
Chests,374.608877,378.285060
Chests,313.590024,187.926764
Chests,314.379401,206.792877
Chests,341.573444,231.658257
Chests,365.017945,193.649748
Chests,371.056680,189.584456
Chests,387.436255,216.146996
Chests,385.699626,211.687015
Chests,383.094681,216.146996
Chests,274.989482,306.846429
Chests,273.844885,303.333701
Chests,267.608806,291.493044
Chests,263.069887,309.569780
Chests,536.707472,296.505589
Chests,533.668370,296.900277
Chests,529.247858,282.809895
Chests,241.638298,650.028139
Chests,256.123369,622.952504
Chests,357.282049,601.915603
Chests,332.850826,587.588408
Chests,336.797712,615.848109
Chests,347.533241,605.546738
Chests,350.335530,597.810842
Chests,336.837181,596.981996
Chests,334.232236,593.390330
Chests,329.022347,595.482179
Chests,350.019779,612.769539
Chests,346.822802,610.440876
Chests,351.598533,612.335381
Chests,354.124540,607.243899
Chests,345.480860,608.546371
Chests,345.915018,617.900490
Chests,340.705129,607.283368
Chests,346.783333,612.730070
Chests,358.071426,612.966883
Chests,248.466410,518.675784
Chests,239.349104,505.019559
Chests,259.083533,498.546667
Chests,245.427308,490.021394
Chests,258.925657,527.122119
Chests,255.610273,530.121752
Chests,261.885822,521.754355
Chests,215.115226,724.979499
Chests,193.288948,717.677760
Chests,215.509915,709.507707
Chests,88.459665,575.392531
Chests,70.303991,571.050957
Chests,74.053532,566.235756
Chests,137.164234,443.171861
Chests,120.034750,410.531116
Chests,534.812967,358.787445
Chests,522.261870,350.735798
Chests,615.842530,316.082142
Chests,620.539324,308.188370
Chests,713.685826,573.261213
Chests,710.054691,569.630078
Chests,711.436101,559.960208
Chests,728.091959,545.672482
Chests,722.724194,536.121019
Chests,713.212200,533.516074
Chests,721.105971,533.950232
Chests,714.356796,546.067171
Chests,718.737840,549.264148
Chests,713.606888,534.029169
Chests,725.684358,539.949498
Chests,721.619066,535.647392
Chests,723.079414,538.054993
Chests,718.658902,546.067171
Chests,714.119983,547.922207
Chests,711.712383,548.277427
Chests,721.066502,547.685394
Chests,715.461924,570.340518
Chests,720.513938,536.634114
Chests,714.948829,566.669914
Chests,720.711282,572.669180
Chests,717.790587,538.528619
Chests,465.624061,725.966220
Chests,484.569112,736.978031
Chests,453.546590,227.750840
Chests,650.614593,772.263189
Chests,618.684287,819.823162
Chests,621.762858,815.086899
Chests,621.881265,824.283142
Chests,617.855441,823.454296
Chests,616.158281,827.401182
Chests,595.121380,820.533601
Chests,596.936947,822.585982
Chests,595.200318,823.572703
Chests,594.450409,818.599627
Chests,591.766527,822.941201
Chests,617.934379,813.626551
Chests,619.236851,815.599994
Chests,617.579159,830.519222
Chests,620.618261,832.768947
Chests,602.225774,823.612172
Chests,603.330902,830.716566
Chests,591.648120,821.046696
Chests,592.319091,819.152191
Chests,530.313517,727.781787
Chests,503.237881,732.912739
Chests,499.290995,732.952208
Chests,518.275516,746.095337
Chests,507.618924,745.345429
Chests,500.948687,728.965853
Chests,494.199513,732.912739
Chests,506.671672,735.280870
Chests,502.566911,732.912739
Chests,502.724786,731.412922
Chests,540.338607,383.416012
Chests,566.743272,387.362897
Chests,557.823310,393.559508
Chests,154.175311,596.903058
Chests,151.017803,582.812676
Chests,167.121096,585.693903
Chests,542.983020,691.391501
Chests,543.377709,671.578135
Chests,576.413142,670.275663
Chests,571.282190,686.497363
Chests,564.454078,696.364577
Chests,570.650689,684.484451
Chests,548.113971,670.986102
Chests,560.744006,694.588479
Chests,542.943551,667.039217
Chests,545.153807,666.999748
Chests,573.887135,690.760000
Chests,553.244923,696.088295
Chests,579.254899,696.482984
Chests,568.440433,690.878406
Chests,576.057922,694.627948
Chests,553.442267,694.627948
Chests,564.730360,675.051395
Chests,567.177429,677.695808
Chests,572.229443,682.353133
Chests,567.651056,682.313664
Chests,567.493180,693.246538
Chests,537.417911,497.796759
Chests,559.915160,512.597580
Chests,277.910178,549.264148
Chests,235.599563,564.064969
Chests,202.406254,798.588917
Chests,379.266202,724.269059
Chests,117.903432,770.881779
Chests,117.350868,771.118592
Chests,124.021105,766.224454
Chests,115.851051,772.973629
Chests,108.194093,785.603663
Chests,144.110753,752.489292
Chests,715.343518,306.254396
Chests,725.644889,306.806960
Chests,303.209715,332.856406
Chests,293.697720,359.892573
Chests,301.275741,354.287995
Chests,293.381969,352.946054
Chests,320.615481,348.407136
Chests,281.896532,324.844228
Chests,307.472351,350.617392
Chests,308.459073,352.867116
Chests,305.577846,352.906585
Chests,319.234071,352.354021
Chests,305.380502,354.011713
Chests,308.616948,325.357323
Chests,300.920521,348.288729
Chests,298.631327,352.275083
Chests,290.224461,357.248159
Chests,319.273539,357.406035
Chests,313.313742,339.447705
Chests,289.395615,330.725088
Chests,316.155500,325.594136
Chests,320.615481,349.433326
Chests,484.371768,383.652825
Chests,487.766089,378.877093
Chests,484.016548,387.362897
Chests,702.239857,535.805268
Chests,674.177500,561.538962
Chests,705.121084,543.620101
Chests,679.229514,545.711951
Chests,680.374111,544.646292
Chests,707.410278,542.080816
Chests,695.056525,552.540063
Chests,667.665139,535.055360
Chests,702.871359,533.516074
Chests,684.242059,556.131729
Chests,708.002310,540.304717
Chests,669.283362,296.979215
Chests,674.059094,296.426651
Chests,682.663304,295.716212
Chests,676.387756,298.597438
Chests,681.834458,291.058887
Chests,676.900851,296.505589
Chests,525.300972,371.101728
Chests,110.601693,549.777243
Chests,116.916710,532.924041
Chests,127.928522,562.644090
Chests,147.465606,542.475505
Chests,136.453795,547.251236
Chests,635.616427,840.820593
Chests,78.631919,588.733005
Chests,84.039153,578.155351
Chests,81.986772,586.799031
Chests,67.304357,584.825588
Chests,234.178684,384.481671
Chests,222.495903,365.339275
Chests,221.864401,373.509328
Chests,739.261645,423.634777
Chests,738.748550,420.003642
Chests,741.314026,421.977085
Chests,677.137664,496.257473
Chests,706.818245,528.819280
Chests,688.544164,499.059762
Chests,748.813108,511.887141
Chests,736.538294,529.529720
Chests,736.617232,528.227247
Chests,717.119616,527.279995
Chests,715.975020,532.884572
Chests,737.288202,528.700874
Chests,688.346820,724.584810
Chests,680.926675,733.662647
Chests,672.519808,722.177210
Chests,668.493985,736.583343
Chests,667.823014,732.518050
Chests,666.836293,729.439479
Chests,671.256805,725.374187
Chests,166.015968,820.217850
Chests,189.065781,798.786261
Chests,517.604545,857.752733
Chests,531.576520,853.016470
Chests,519.696394,849.780024
Chests,522.696028,843.583413
Chests,534.378809,853.805847
Chests,50.056467,582.220643
Chests,55.384763,582.260112
Chests,61.660311,583.523116
Chests,52.543005,583.483647
Chests,50.056467,583.957273
Chests,29.374786,399.440367
Chests,45.320204,398.453646
Chests,34.308393,386.336707
Chests,36.597587,394.822511
Chests,501.580189,241.446533
Chests,502.172222,246.182796
Chests,504.421947,253.287191
Chests,518.630735,246.301203
Chests,527.037602,246.143327
Chests,530.550330,242.314848
Chests,522.814434,232.881792
Chests,525.656192,235.013110
Chests,515.394289,236.828677
Chests,516.815168,252.931971
Chests,499.843559,237.499648
Chests,499.764622,243.538383
Chests,496.370300,244.090947
Chests,508.210957,251.353217
Chests,514.170755,248.787741
Chests,518.630735,235.486736
Chests,499.764622,244.840855
Chests,504.658760,256.997263
Chests,504.145665,249.498180
Chests,530.905550,248.985085
Chests,527.905917,250.603308
Chests,381.476458,417.951261
Chests,365.728384,404.097693
Chests,99.708289,351.406769
Chests,82.420930,352.393490
Chests,80.526424,329.856773
Chests,77.882011,326.422982
Chests,84.157559,324.765290
Chests,69.119925,321.726188
Chests,72.474778,325.238917
Chests,88.025507,342.052650
Chests,82.973494,340.513364
Chests,75.513880,352.472428
Chests,75.434942,349.354388
Chests,105.312867,333.408970
Chests,73.500968,340.276551
Chests,71.014430,331.593403
Chests,101.365981,351.643582
Chests,160.056171,743.411455
Chests,169.173477,732.754863
Chests,171.896828,739.504038
Chests,97.813784,701.337653
Chests,100.063509,676.511742
Chests,337.823902,805.851186
Chests,349.506684,806.601095
Chests,351.559064,807.114190
Chests,346.783333,805.180216
Chests,346.862270,807.745691
Chests,362.255125,809.482321
Chests,352.466848,792.629119
Chests,356.650547,792.629119
Chests,340.823535,792.155493
Chests,336.481961,793.852654
Chests,407.802185,489.824050
Chests,63.712691,717.283072
Chests,355.821701,892.919484
Chests,21.441546,733.702116
Chests,21.165264,732.794332
Chests,55.818920,733.110083
Chests,58.779084,733.386365
Chests,34.782019,720.598455
Chests,21.125795,716.888383
Chests,43.820388,852.740188
Chests,28.545940,864.975534
Chests,31.900793,859.370956
Chests,38.136872,857.989546
Chests,23.691271,859.686707
Chests,30.637789,838.886619
Chests,26.533028,837.031583
Chests,20.257480,873.698151
Chests,158.990512,244.248822
Chests,150.741521,252.458345
Chests,155.675128,268.009074
Chests,171.028513,241.643878
Chests,162.226958,272.113835
Chests,178.606534,262.325559
Chests,160.490328,257.983985
Chests,669.993801,665.736744
Chests,670.191146,665.618338
Chests,230.192330,564.222845
Chests,232.520992,561.617900
Chests,200.077592,551.237591
Chests,707.015589,883.644303
Chests,54.634854,423.595308
Chests,44.451889,406.386886
Chests,26.611966,405.479103
Chests,774.704679,413.214998
Chests,340.941942,782.327748
Chests,337.784433,785.208974
Chests,337.981778,782.288279
Chests,339.402656,785.287912
Chests,341.770788,775.696980
Chests,345.125641,776.289012
Chests,348.401556,776.604763
Chests,364.386443,774.947071
Chests,354.874448,778.972895
Chests,361.228934,765.237733
Chests,353.256225,789.984706
Chests,352.743130,790.418863
Chests,330.601101,789.432142
Chests,337.310807,791.010896
Chests,322.509986,776.328481
Chests,294.842317,553.763598
Chests,294.763379,566.156819
Chests,317.181690,560.986398
Chests,311.734988,535.173766
Chests,280.515122,543.856915
Chests,388.896603,286.677843
Chests,376.227100,285.375371
Chests,386.449534,281.073266
Chests,388.304570,284.507056
Chests,375.437723,282.691489
Chests,381.910615,279.968138
Chests,375.714005,316.003204
Chests,188.434279,408.833955
Chests,184.408456,423.674246
Chests,188.671092,433.896679
Chests,185.237302,435.751716
Chests,187.052869,422.924337
Chests,189.776220,429.357761
Chests,166.608001,433.423053
Chests,151.491429,440.093290
Chests,483.621859,570.458924
Chests,489.226437,570.458924
Chests,489.029093,537.423491
Chests,471.070763,534.147576
Chests,473.162612,538.094461
Chests,601.120646,645.883909
Chests,610.987860,634.832630
Chests,240.177950,736.385998
Chests,275.897266,716.217412
Chests,250.124102,727.229223
Chests,308.893230,388.586432
Chests,318.681507,385.705205
Chests,314.853028,398.690459
Chests,311.774457,398.887803
Chests,308.182791,400.032400
Chests,308.064384,373.588266
Chests,314.734621,367.786344
Chests,314.300464,381.718851
Chests,315.997624,373.035702
Chests,315.326654,381.403100
Chests,286.593326,368.733597
Chests,296.302665,363.523708
Chests,311.498175,388.310150
Chests,299.499642,379.034968
Chests,319.391946,378.245591
Chests,319.194602,373.548797
Chests,309.090574,391.783409
Chests,321.128576,186.348009
Chests,284.422539,152.444261
Chests,285.961824,155.956990
Chests,282.725378,158.443528
Chests,279.488932,155.562301
Chests,174.856992,132.038862
Chests,175.527963,138.472286
Chests,345.638736,371.851636
Chests,339.284250,398.216833
Chests,321.917953,393.677914
Chests,323.891396,364.905118
Chests,346.072893,366.799623
Chests,348.322618,368.654659
Chests,343.349542,371.338541
Chests,329.732787,368.812535
Chests,330.680039,371.141197
Chests,330.561633,370.075538
Chests,332.456138,369.601912
Chests,346.033424,370.351820
Chests,343.507418,371.259604
Chests,331.627292,388.823245
Chests,326.733153,393.164819
Chests,271.910911,447.710779
Chests,263.543514,484.140534
Chests,267.806150,487.298043
Chests,248.466410,461.722223
Chests,270.134813,482.719655
Chests,251.623919,354.603746
Chests,252.571171,338.382046
Chests,238.046632,350.617392
Chests,239.151760,352.669772
Chests,236.704691,353.064461
Chests,276.568236,325.120510
Chests,265.674832,327.133422
Chests,267.648275,330.093586
Chests,240.177950,329.619960
Chests,247.479689,328.712176
Chests,539.983387,354.603746
Chests,538.404633,354.958966
Chests,642.720821,416.688258
Chests,665.099663,426.081846
Chests,639.879064,421.779740
Chests,482.753544,785.801007
Chests,484.411236,787.024542
Chests,474.267740,785.366850
Chests,474.741367,783.945971
Chests,470.044573,777.986173
Chests,474.820304,774.868134
Chests,476.004370,772.223720
Chests,472.807393,775.026009
Chests,471.070763,774.157694
Chests,467.794848,783.275000
Chests,471.623327,791.247709
Chests,481.885230,781.419964
Chests,476.122777,774.078757
Chests,472.649517,765.356139
Chests,473.873052,770.605497
Chests,474.820304,769.579307
Chests,238.322914,129.039229
Chests,247.795440,123.316245
Chests,263.306700,120.079799
Chests,243.295990,125.802783
Chests,595.634475,670.196725
Chests,611.856175,680.577035
Chests,590.424586,693.956977
Chests,593.976783,665.184180
Chests,593.621563,673.275296
Chests,591.135025,667.789125
Chests,592.911124,669.999381
Chests,593.582094,676.551211
Chests,604.988594,704.850382
Chests,592.871655,677.182713
Chests,618.131723,675.525021
Chests,587.306546,668.933722
Chests,729.868057,592.166795
Chests,109.654441,370.470226
Chests,120.034750,389.533684
Chests,107.878342,364.944587
Chests,108.944001,382.666103
Chests,146.676229,374.140830
Chests,567.848400,709.113018
Chests,551.113605,731.136640
Chests,551.192542,730.070981
Chests,682.742242,481.061963
Chests,706.936651,446.881933
Chests,307.827571,813.705489
Chests,306.446161,813.113456
Chests,217.601764,643.713122
Chests,215.036289,642.450119
Chests,124.692075,795.391939
Chests,134.006725,818.126001
Chests,137.479985,806.640563
Chests,131.164968,811.179482
Chests,121.376691,815.718400
Chests,122.560757,809.916479
Chests,133.296286,804.351370
Chests,125.994548,809.284977
Chests,122.481819,803.798806
Chests,122.126600,809.324446
Chests,128.757368,805.180216
Chests,132.901597,799.812451
Chests,630.011849,345.881129
Chests,627.920000,324.331133
Chests,646.904520,334.158878
Chests,652.943255,336.250728
Chests,640.036939,321.844595
Chests,646.233550,320.147434
Chests,643.510198,326.462451
Chests,640.076408,318.410804
Chests,644.694264,326.817671
Chests,625.117711,698.495896
Chests,178.448658,210.226668
Chests,174.896461,212.673737
Chests,175.527963,210.424012
Chests,156.898662,200.833080
Chests,160.016702,204.858903
Chests,158.793168,198.622824
Chests,164.950309,200.912018
Chests,669.480706,426.200252
Chests,701.016323,418.069668
Chests,696.951031,430.660233
Chests,703.187110,430.857577
Chests,709.304783,420.043111
Chests,696.832624,430.620764
Chests,700.069070,412.030933
Chests,661.310653,316.595237
Chests,655.548200,311.503754
Chests,651.640783,305.780770
Chests,655.982357,285.612184
Chests,665.454883,296.545058
Chests,654.640416,292.913923
Chests,626.262308,310.753846
Chests,641.142067,296.939746
Chests,612.132457,530.476972
Chests,608.974949,521.043915
Chests,608.777604,521.320197
Chests,609.053886,519.149410
Chests,273.923823,163.061384
Chests,260.070254,162.390413
Chests,257.741592,166.021548
Chests,257.741592,172.297096
Chests,253.123735,174.625759
Chests,252.926391,163.653417
Chests,257.110090,163.140322
Chests,252.018607,172.849660
Chests,252.334358,166.534643
Chests,255.176116,168.073929
Chests,271.437285,167.994991
Chests,254.899834,163.140322
Chests,267.885088,149.326222
Chests,266.937835,147.234372
Chests,267.648275,155.049206
Chests,248.348004,158.088308
Chests,273.963292,150.747100
Chests,275.620984,157.969901
Chests,245.664121,174.744165
Chests,249.887289,173.244349
Chests,269.858531,145.852962
Chests,351.677471,327.528110
Chests,356.137452,327.054484
Chests,331.864105,354.366933
Chests,326.733153,350.696329
Chests,327.285717,350.656860
Chests,332.969233,351.288362
Chests,327.798813,351.406769
Chests,329.061816,335.579757
Chests,471.031294,576.339784
Chests,472.649517,576.379253
Chests,473.833583,581.233922
Chests,471.347045,577.602787
Chests,452.441462,583.325771
Chests,482.082574,586.325405
Chests,469.452540,613.361571
Chests,515.986322,680.616504
Chests,526.919195,678.090497
Chests,535.247124,669.131066
Chests,532.997399,666.881341
Chests,533.115806,666.289308
Chests,533.115806,663.447551
Chests,533.668370,663.881708
Chests,500.553999,680.063940
Chests,500.830281,679.116687
Chests,259.517690,681.800569
Chests,264.648642,677.695808
Chests,257.702123,677.064306
Chests,259.675566,676.551211
Chests,262.438386,679.274562
Chests,254.228863,682.195258
Chests,102.550047,488.995204
Chests,103.260486,484.377347
Chests,77.013696,447.237153
Chests,82.420930,449.486878
Chests,419.958593,722.019334
Chests,415.103924,718.190855
Chests,383.292025,347.183601
Chests,668.730798,322.989192
Chests,198.972464,337.750544
Chests,192.815322,324.804759
Chests,564.809298,601.955072
Chests,542.075236,606.059833
Chests,246.571905,225.895804
Chests,238.283445,202.767054
Chests,242.980239,200.833080
Chests,241.085734,198.504417
Chests,247.085000,202.017146
Chests,238.165039,204.030057
Chests,273.450197,188.874016
Chests,244.637931,219.186098
Chests,374.727283,497.717821
Chests,395.132682,492.547401
Chests,377.174352,515.478807
Chests,370.306771,529.727064
Chests,158.793168,329.225271
Chests,191.710194,323.818038
Chests,144.268628,149.405159
Chests,379.897704,170.481529
Chests,376.187631,170.639404
Chests,376.266569,175.257261
Chests,386.015376,168.231804
Chests,396.040466,154.772924
Chests,396.316748,159.667062
Chests,396.000997,163.179790
Chests,390.159606,159.746000
Chests,384.791842,160.338033
Chests,391.146328,159.627593
Chests,396.119404,158.048839
Chests,395.882591,156.193803
Chests,570.887502,852.858595
Chests,564.730360,854.121598
Chests,58.542271,516.860216
Chests,57.002986,519.701974
Chests,277.989115,759.751561
Chests,664.073473,729.005322
Chests,664.586568,735.754497
Chests,664.783912,735.320339
Chests,623.973114,717.164665
Chests,625.393993,716.651570
Chests,540.812233,660.447918
Chests,546.377342,656.461563
Chests,569.387685,650.817517
Chests,567.493180,638.503233
Chests,542.983020,661.592515
Chests,537.812600,659.855885
Chests,538.720383,660.763669
Chests,546.140529,657.290409
Chests,445.534412,766.145516
Chests,574.873856,177.743799
Chests,410.249254,418.345950
Chests,445.968570,228.816499
Chests,446.876354,228.500748
Chests,162.897929,474.194382
Chests,150.623114,478.062330
Chests,365.373164,776.802108
Chests,198.696182,427.068567
Chests,234.099746,588.890880
Chests,105.865431,98.687678
Chests,510.065993,491.481742
Chests,506.947954,493.770935
Chests,455.164814,622.242064
Chests,459.072230,659.619072
Chests,463.413805,658.829695
Chests,454.335968,658.474475
Chests,258.096811,602.941793
Chests,776.678121,213.936740
Chests,319.786635,252.418876
Chests,304.354312,527.003713
Chests,175.527963,378.285060
Chests,137.637860,490.060863
Chests,132.546378,492.507932
Chests,132.270096,490.810771
Chests,133.177879,488.758390
Chests,542.390987,436.856844
Chests,539.509761,413.570218
Chests,39.281469,767.526926
Chests,40.386597,652.909366
Chests,18.086693,730.149919
Chests,330.443226,611.703879
Chests,331.548354,611.743348
Chests,356.019045,610.322469
Chests,356.019045,614.072011
Chests,225.929693,718.861826
Chests,593.029530,819.744224
Chests,578.347116,384.521140
Chests,707.647091,537.818179
Chests,677.492884,544.291072
Chests,677.413946,544.212134
Chests,223.601030,368.733597
Chests,379.818766,849.030116
Chests,228.218887,284.625463
Chests,54.634854,568.130262
Chests,398.527004,291.335169
Chests,367.978109,287.388283
Chests,191.670725,441.632575
Chests,321.365389,834.505576
Chests,192.617978,639.055797
Chests,129.467807,806.482688
Chests,135.743355,816.231496
Chests,133.256817,815.363181
Chests,271.239941,185.953321
Chests,477.662062,611.388129
Chests,257.267965,698.495896
Chests,419.919124,716.730508
Chests,191.631256,325.238917
Chests,131.993814,147.550123
Chests,539.983387,870.737987
Chests,53.490258,521.478073
Chests,345.086172,368.338908
Chests,345.796611,369.601912
Chests,345.204578,368.654659
Chests,346.664926,369.562443
Chests,347.178021,369.128285
Chests,345.086172,369.601912
Chests,345.993956,368.378377
Chests,345.362454,369.641381
Chests,347.691116,369.680849
Chests,345.046703,368.338908
Chests,347.572710,368.457315
Chests,345.401923,369.562443
Chests,347.493772,368.536253
Chests,346.151831,368.378377
Dumpsters,641.181536,821.204572
Dumpsters,640.313221,820.375726
Dumpsters,158.201135,471.313156
Dumpsters,669.362300,655.908999
Dumpsters,374.766752,778.933426
Dumpsters,124.336856,97.898301
Dumpsters,485.832115,489.310954
Dumpsters,505.487606,484.219472
Dumpsters,507.342642,466.932113
Dumpsters,149.281173,664.513210
Dumpsters,167.476316,682.550477
Dumpsters,107.996749,331.593403
Dumpsters,484.253361,510.150511
Dumpsters,489.226437,516.149777
Dumpsters,595.516068,722.058803
Dumpsters,142.729343,509.361134
Dumpsters,119.403248,693.838571
Dumpsters,146.952511,669.683630
Dumpsters,529.721484,284.033430
Dumpsters,352.032691,603.297013
Dumpsters,259.636097,526.490618
Dumpsters,726.157985,540.975688
Dumpsters,305.617315,333.961534
Dumpsters,291.842684,350.656860
Dumpsters,407.802185,489.745112
Dumpsters,79.815985,588.614598
Dumpsters,82.973494,351.840926
Dumpsters,21.125795,714.559720
Dumpsters,311.340299,533.397668
Dumpsters,321.089107,388.270681
Dumpsters,313.432149,392.414911
Dumpsters,288.172080,369.522974
Dumpsters,318.563100,379.350719
Dumpsters,332.337731,378.837624
Dumpsters,333.166577,370.746508
Dumpsters,652.588035,337.434793
Dumpsters,648.088586,317.897709
Dumpsters,648.128055,318.687086
Dumpsters,648.128055,316.871519
Dumpsters,646.628238,316.674175
Dumpsters,421.024252,717.717229
Dumpsters,415.064455,715.151753
Dumpsters,394.461712,158.956623
Dumpsters,386.212721,171.784001
Dumpsters,401.329293,154.733455
Dumpsters,663.599847,734.254680
Fishing Holes,106.378526,100.621652
Fishing Holes,109.259752,91.622753
Fishing Holes,180.816790,761.093503
Fishing Holes,184.566331,761.725004
Fishing Holes,708.120717,225.816866
Fishing Holes,101.642263,94.977606
Fishing Holes,286.317044,746.016399
Fishing Holes,298.710265,740.924917
Fishing Holes,294.210815,730.189388
Fishing Holes,287.066952,738.359441
Fishing Holes,293.224094,746.647901
Fishing Holes,304.156967,485.166724
Fishing Holes,299.341767,486.469197
Fishing Holes,373.109060,816.744591
Fishing Holes,375.043034,818.599627
Fishing Holes,392.764551,795.865565
Fishing Holes,394.224899,793.063277
Fishing Holes,313.550555,492.665807
Fishing Holes,305.104220,503.598681
Fishing Holes,311.656050,506.085219
Fishing Holes,602.659932,711.323274
Fishing Holes,602.857276,712.112651
Fishing Holes,281.778125,301.439196
Fishing Holes,695.174932,615.137670
Fishing Holes,697.977221,612.216975
Fishing Holes,701.055792,231.697726
Fishing Holes,530.116173,224.672269
Fishing Holes,516.775699,222.540951
Fishing Holes,513.381377,214.370898
Fishing Holes,506.000701,215.199744
Fishing Holes,498.975245,210.068792
Fishing Holes,26.690904,832.492665
Fishing Holes,126.112954,466.340080
Fishing Holes,122.205537,456.196584
Fishing Holes,609.961670,846.030483
Fishing Holes,594.687222,836.123799
Fishing Holes,138.545644,673.433172
Fishing Holes,139.256083,679.669251
Fishing Holes,134.046194,675.998647
Fishing Holes,209.905337,261.536182
Fishing Holes,202.998287,268.640576
Fishing Holes,202.208910,261.102024
Fishing Holes,36.913338,658.632350
Fishing Holes,38.097403,661.237295
Fishing Holes,44.728171,658.711288
Fishing Holes,367.425545,398.650990
Fishing Holes,369.083237,392.849068
Fishing Holes,379.424077,212.239579
Fishing Holes,375.674536,210.739763
Fishing Holes,377.845323,218.317783
Fishing Holes,273.963292,297.689654
Fishing Holes,275.305233,289.480132
Fishing Holes,265.280143,289.124913
Fishing Holes,274.792138,277.915757
Fishing Holes,585.490979,831.032317
Fishing Holes,587.109202,826.296054
Fishing Holes,601.910023,816.784060
Fishing Holes,603.488778,809.482321
Fishing Holes,171.699484,588.851411
Fishing Holes,165.384467,581.707548
Fishing Holes,210.457901,795.234064
Fishing Holes,208.839678,799.694045
Fishing Holes,117.192992,766.066579
Fishing Holes,111.706821,768.118959
Fishing Holes,293.303032,345.131220
Fishing Holes,306.090941,348.209791
Fishing Holes,298.118232,343.512997
Fishing Holes,288.645707,339.645049
Fishing Holes,279.291587,330.211993
Fishing Holes,285.369791,318.568680
Fishing Holes,690.478138,547.606456
Fishing Holes,676.190412,555.618634
Fishing Holes,668.059827,543.028069
Fishing Holes,673.230248,553.605722
Fishing Holes,688.267882,550.803433
Fishing Holes,653.732632,843.583413
Fishing Holes,656.219170,845.714732
Fishing Holes,685.623469,726.755597
Fishing Holes,689.057259,731.768142
Fishing Holes,683.215868,724.861092
Fishing Holes,513.657659,851.003558
Fishing Holes,514.683850,858.976268
Fishing Holes,532.247491,842.280941
Fishing Holes,46.306926,576.773941
Fishing Holes,59.410586,592.956172
Fishing Holes,209.668524,788.327014
Fishing Holes,163.055804,738.990943
Fishing Holes,165.502873,743.056235
Fishing Holes,62.962783,743.569330
Fishing Holes,56.410953,739.661913
Fishing Holes,32.769108,836.163268
Fishing Holes,26.019933,841.412626
Fishing Holes,352.072160,776.249544
Fishing Holes,274.081698,318.884431
Fishing Holes,277.989115,335.658695
Fishing Holes,479.161879,767.171707
Fishing Holes,479.911787,769.066212
Fishing Holes,476.438527,790.655676
Fishing Holes,478.175157,791.484522
Fishing Holes,467.400159,788.050732
Fishing Holes,473.951989,760.185719
Fishing Holes,475.491275,760.343594
Fishing Holes,599.699767,699.719430
Fishing Holes,589.832553,705.166132
Fishing Holes,734.920071,593.469268
Fishing Holes,728.683991,596.547838
Fishing Holes,679.032170,475.773137
Fishing Holes,675.045815,477.391360
Fishing Holes,683.215868,476.523045
Fishing Holes,675.914130,479.996304
Fishing Holes,695.293339,407.255201
Fishing Holes,692.767332,409.386519
Fishing Holes,610.316890,517.333843
Fishing Holes,607.672476,523.135765
Fishing Holes,324.207147,341.618492
Fishing Holes,330.719508,339.210892
Fishing Holes,336.758243,352.117208
Fishing Holes,338.810624,356.182500
Fishing Holes,331.193134,343.947155
Fishing Holes,371.767119,525.306552
Fishing Holes,374.964096,527.793090
Fishing Holes,538.286226,851.200903
Fishing Holes,48.793464,518.202158
Fishing Holes,45.991175,522.425325
Fishing Holes,566.585396,643.318434
Fishing Rods,112.338323,94.069822
Fishing Rods,183.184921,763.303759
Fishing Rods,705.042146,228.579686
Fishing Rods,105.273398,98.253521
Fishing Rods,282.488565,746.687370
Fishing Rods,304.512187,740.767041
Fishing Rods,293.145156,740.688104
Fishing Rods,298.512921,474.154913
Fishing Rods,370.504116,816.744591
Fishing Rods,391.106859,792.194962
Fishing Rods,309.090574,495.468096
Fishing Rods,315.523998,510.150511
Fishing Rods,600.410207,710.020802
Fishing Rods,693.201489,612.295912
Fishing Rods,513.618191,218.475659
Fishing Rods,527.432290,223.764486
Fishing Rods,495.817736,218.830879
Fishing Rods,508.921397,220.014944
Fishing Rods,120.389970,464.406106
Fishing Rods,617.342346,847.885519
Fishing Rods,660.797558,543.699039
Fishing Rods,132.506909,677.024838
Fishing Rods,139.611303,675.367146
Fishing Rods,205.721638,264.022720
Fishing Rods,41.057568,656.461563
Fishing Rods,369.162175,391.230845
Fishing Rods,383.094681,213.186832
Fishing Rods,381.200176,221.277948
Fishing Rods,267.766681,290.072165
Fishing Rods,275.818328,301.636540
Fishing Rods,616.552969,812.521423
Fishing Rods,591.687589,830.164002
Fishing Rods,593.384750,825.033051
Fishing Rods,166.213313,586.049123
Fishing Rods,206.550484,797.760071
Fishing Rods,116.324678,768.474179
Fishing Rods,306.682974,347.657227
Fishing Rods,286.119700,326.462451
Fishing Rods,295.868507,346.749444
Fishing Rods,693.714584,552.500594
Fishing Rods,674.098562,561.104805
