# FA11y main game objects (S41) - aligned to in-game main.png 2026-06-06
# ObjectType,X,Y (image 0-866/0-926)
Ammo Boxes,293.382606,363.878290
Ammo Boxes,318.119577,391.770410
Ammo Boxes,304.982109,395.045183
Ammo Boxes,311.215398,388.101503
Ammo Boxes,308.532668,388.535527
Ammo Boxes,308.059240,388.377728
Ammo Boxes,300.365926,379.856234
Ammo Boxes,319.539483,372.675592
Ammo Boxes,312.951516,399.937084
Ammo Boxes,282.608226,157.741550
Ammo Boxes,284.778082,157.425892
Ammo Boxes,174.272455,134.427477
Ammo Boxes,167.920643,132.770614
Ammo Boxes,173.838456,133.086116
Ammo Boxes,343.250108,369.795136
Ammo Boxes,345.972271,368.335358
Ammo Boxes,343.841839,367.191289
Ammo Boxes,349.483394,362.654195
Ammo Boxes,321.433287,378.159390
Ammo Boxes,346.919208,372.911777
Ammo Boxes,330.783279,370.702773
Ammo Boxes,321.630534,377.449250
Ammo Boxes,354.336203,373.424511
Ammo Boxes,342.855515,366.007747
Ammo Boxes,341.474590,360.642295
Ammo Boxes,326.641176,389.521480
Ammo Boxes,239.374714,465.626160
Ammo Boxes,248.606501,466.020503
Ammo Boxes,240.518574,452.685867
Ammo Boxes,268.411751,482.747789
Ammo Boxes,538.024636,357.876865
Ammo Boxes,537.393402,357.837425
Ammo Boxes,537.353885,354.444550
Ammo Boxes,642.810563,424.785518
Ammo Boxes,482.721128,786.721684
Ammo Boxes,476.487527,777.529478
Ammo Boxes,477.118702,774.531110
Ammo Boxes,475.658955,773.387029
Ammo Boxes,472.344971,772.795312
Ammo Boxes,583.716079,667.850720
Ammo Boxes,593.302839,663.313550
Ammo Boxes,590.975310,670.691128
Ammo Boxes,594.249891,673.847228
Ammo Boxes,595.038736,663.668585
Ammo Boxes,730.752428,593.599134
Ammo Boxes,143.741274,378.557334
Ammo Boxes,682.500458,483.765564
Ammo Boxes,312.052002,809.094283
Ammo Boxes,299.387610,794.300010
Ammo Boxes,226.280413,661.781991
Ammo Boxes,123.668421,806.217913
Ammo Boxes,130.059644,805.783818
Ammo Boxes,129.704576,805.783825
Ammo Boxes,131.519275,800.852284
Ammo Boxes,128.284251,803.101113
Ammo Boxes,137.752811,806.691067
Ammo Boxes,134.281028,806.533325
Ammo Boxes,125.286078,812.609114
Ammo Boxes,124.418225,817.382828
Ammo Boxes,120.788413,805.744544
Ammo Boxes,646.161946,318.896159
Ammo Boxes,640.678339,330.692427
Ammo Boxes,627.225175,329.864193
Ammo Boxes,636.180860,333.493609
Ammo Boxes,630.381644,345.684403
Ammo Boxes,651.133176,332.980444
Ammo Boxes,646.319835,323.078073
Ammo Boxes,642.808652,325.642524
Ammo Boxes,651.843392,337.083443
Ammo Boxes,630.775741,323.749057
Ammo Boxes,627.698478,323.551856
Ammo Boxes,659.417881,321.341930
Ammo Boxes,174.865721,211.516766
Ammo Boxes,172.104115,213.449970
Ammo Boxes,153.561409,200.786220
Ammo Boxes,177.114479,211.082751
Ammo Boxes,177.311780,213.173705
Ammo Boxes,157.822157,197.038193
Ammo Boxes,160.741742,203.942245
Ammo Boxes,669.559026,423.522537
Ammo Boxes,706.170416,417.801285
Ammo Boxes,702.935616,431.727920
Ammo Boxes,697.806862,432.359252
Ammo Boxes,653.815189,295.303687
Ammo Boxes,661.903088,307.178598
Ammo Boxes,641.308900,295.816805
Ammo Boxes,626.475162,307.849965
Ammo Boxes,656.497737,285.361720
Ammo Boxes,646.950735,305.798064
Ammo Boxes,608.607715,532.608623
Ammo Boxes,255.189339,172.576048
Ammo Boxes,274.520432,151.271570
Ammo Boxes,274.481217,163.620062
Ammo Boxes,257.516997,171.905319
Ammo Boxes,242.367385,170.603693
Ammo Boxes,251.835930,173.365154
Ammo Boxes,239.803046,172.891961
Ammo Boxes,237.870161,186.621311
Ammo Boxes,274.283834,157.228834
Ammo Boxes,252.269761,166.027065
Ammo Boxes,255.149795,167.802351
Ammo Boxes,255.465321,163.147004
Ammo Boxes,267.340163,151.508421
Ammo Boxes,267.340059,146.103490
Ammo Boxes,347.359988,726.244304
Ammo Boxes,343.651678,735.712867
Ammo Boxes,349.680494,354.329809
Ammo Boxes,328.455236,351.410767
Ammo Boxes,320.762167,355.553380
Ammo Boxes,327.271391,336.695176
Ammo Boxes,345.025183,355.947433
Ammo Boxes,325.457020,358.670001
Ammo Boxes,333.110651,355.237526
Ammo Boxes,359.898413,345.965779
Ammo Boxes,326.522202,357.446967
Ammo Boxes,461.532097,616.407605
Ammo Boxes,473.919984,613.487914
Ammo Boxes,468.712313,613.448563
Ammo Boxes,532.980709,665.918547
Ammo Boxes,535.939692,670.060955
Ammo Boxes,257.684555,677.956726
Ammo Boxes,259.617775,681.586277
Ammo Boxes,261.708710,680.363223
Ammo Boxes,262.773883,678.706217
Ammo Boxes,72.650001,446.889650
Ammo Boxes,425.474816,714.525541
Ammo Boxes,389.605888,350.304931
Ammo Boxes,192.858024,324.152015
Ammo Boxes,192.542418,324.664897
Ammo Boxes,248.285746,199.324669
Ammo Boxes,239.054008,201.455258
Ammo Boxes,243.709397,203.901195
Ammo Boxes,238.698864,197.549512
Ammo Boxes,242.762298,190.960942
Ammo Boxes,142.592803,152.181509
Ammo Boxes,395.243956,164.761844
Ammo Boxes,377.648458,170.719443
Ammo Boxes,394.297027,160.619398
Ammo Boxes,393.271273,160.579965
Ammo Boxes,395.796120,156.200740
Ammo Boxes,394.967751,162.670891
Ammo Boxes,376.977883,176.440002
Ammo Boxes,385.578091,158.844224
Ammo Boxes,566.281882,855.129925
Ammo Boxes,55.410800,516.641202
Ammo Boxes,61.091963,520.152324
Ammo Boxes,60.105612,517.587960
Ammo Boxes,664.633516,734.720381
Ammo Boxes,624.865391,710.773755
Ammo Boxes,544.618902,657.593941
Ammo Boxes,540.634317,661.302510
Ammo Boxes,572.739006,179.789655
Ammo Boxes,347.353089,368.138071
Ammo Boxes,346.248458,369.518914
Ammo Boxes,345.301583,368.138110
Ammo Boxes,347.155855,369.479444
Ammo Boxes,346.169531,368.295902
Ammo Boxes,347.589826,369.400532
Ammo Boxes,347.826517,368.295870
Ammo Boxes,347.037492,369.163830
Ammo Boxes,345.459399,368.572080
Ammo Boxes,346.603524,369.361099
Ammo Boxes,346.485167,369.321649
Ammo Boxes,346.327358,369.282200
Ammo Boxes,346.998023,368.256434
Ammo Boxes,346.485170,369.479457
Campfires,678.286116,848.460371
Campfires,654.101733,834.021387
Campfires,563.198475,536.041826
Campfires,650.741853,498.955214
Campfires,233.695948,586.507342
Campfires,296.428365,776.586098
Campfires,481.886611,474.064226
Campfires,297.369362,472.844767
Campfires,262.969423,589.426230
Campfires,386.013603,238.774063
Campfires,57.665066,802.037268
Campfires,140.865869,617.045015
Campfires,656.344932,545.035098
Campfires,275.237281,499.672586
Campfires,523.584990,347.698515
Campfires,726.924614,543.495108
Campfires,667.667444,533.357074
Campfires,669.840900,719.886311
Campfires,168.879142,737.412672
Campfires,57.427037,733.706327
Campfires,265.807961,485.114962
Campfires,253.772643,358.276862
Campfires,679.817805,488.223697
Campfires,215.470211,644.068230
Campfires,663.842597,637.234388
Campfires,242.300340,786.134536
Produce Boxes,372.174400,678.191232
Produce Boxes,638.084049,826.131286
Produce Boxes,638.044570,824.711013
Produce Boxes,676.862023,650.253313
Produce Boxes,705.622259,634.314131
Produce Boxes,382.473551,790.629369
Produce Boxes,376.437294,785.776883
Produce Boxes,364.917315,786.723954
Produce Boxes,599.650715,460.727165
Produce Boxes,360.460506,852.766767
Produce Boxes,711.939359,882.033414
Produce Boxes,317.022309,775.283783
Produce Boxes,316.391242,783.884342
Produce Boxes,253.110475,800.337065
Produce Boxes,252.163630,800.534343
Produce Boxes,405.711015,801.438782
Produce Boxes,365.627839,806.844485
Produce Boxes,517.353871,467.277790
Produce Boxes,610.777623,534.975704
Produce Boxes,350.435457,633.255769
Produce Boxes,484.609496,510.044440
Produce Boxes,450.167414,486.965656
Produce Boxes,685.816247,578.055893
Produce Boxes,687.434421,611.274486
Produce Boxes,516.678582,228.316753
Produce Boxes,349.046439,207.844370
Produce Boxes,338.670518,206.148132
Produce Boxes,15.331714,734.338371
Produce Boxes,14.779373,733.667696
Produce Boxes,14.108682,733.352093
Produce Boxes,14.621553,733.036467
Produce Boxes,494.823698,308.759898
Produce Boxes,348.777783,597.551698
Produce Boxes,716.035827,542.311756
Produce Boxes,718.758080,545.546772
Produce Boxes,620.961640,814.690523
Produce Boxes,622.026866,815.755707
Produce Boxes,596.225308,819.938121
Produce Boxes,557.007417,687.301094
Produce Boxes,715.005522,306.072917
Produce Boxes,305.336361,352.673678
Produce Boxes,305.296933,353.936144
Produce Boxes,300.128675,351.845285
Produce Boxes,304.389102,331.409043
Produce Boxes,308.334301,331.132802
Produce Boxes,667.395146,734.010191
Produce Boxes,516.966779,852.842656
Produce Boxes,532.274104,849.252225
Produce Boxes,31.066362,385.581969
Produce Boxes,45.703291,396.983329
Produce Boxes,42.586615,398.798183
Produce Boxes,497.544667,245.320954
Produce Boxes,516.165809,233.682241
Produce Boxes,513.877838,246.543653
Produce Boxes,503.975370,246.346583
Produce Boxes,370.362871,847.637810
Produce Boxes,349.136896,807.476035
Produce Boxes,353.792283,809.843068
Produce Boxes,355.291115,791.892358
Produce Boxes,335.683469,793.036845
Produce Boxes,336.669750,791.971621
Produce Boxes,706.218798,881.283936
Produce Boxes,346.059026,775.835552
Produce Boxes,362.510500,774.296606
Produce Boxes,356.159013,789.446314
Produce Boxes,310.505445,397.648912
Produce Boxes,311.096991,385.458218
Produce Boxes,320.052430,376.305171
Produce Boxes,175.613821,134.230191
Produce Boxes,329.441885,369.440334
Produce Boxes,329.520850,372.635948
Produce Boxes,471.082540,774.570678
Produce Boxes,732.251574,591.942119
Produce Boxes,730.081684,590.521888
Produce Boxes,643.203165,325.247995
Produce Boxes,643.203206,327.338954
Produce Boxes,175.891453,210.412089
Produce Boxes,698.161910,431.294040
Produce Boxes,698.161897,430.623355
Produce Boxes,269.628388,151.784541
Produce Boxes,268.720990,151.745106
Fishing Rods,112.331962,94.029774
Fishing Rods,183.161275,762.977323
Fishing Rods,704.785947,228.470937
Fishing Rods,105.270126,98.211827
Fishing Rods,282.422306,746.366099
Fishing Rods,304.436435,740.447868
Fishing Rods,293.074244,740.369183
Fishing Rods,298.434589,473.949404
Fishing Rods,370.401721,816.391788
Fishing Rods,390.995217,791.852218
Fishing Rods,309.008148,495.253306
Fishing Rods,315.439115,509.929344
Fishing Rods,600.207841,709.709025
Fishing Rods,692.957722,612.023969
Fishing Rods,513.443323,218.374899
Fishing Rods,527.251641,223.661208
Fishing Rods,495.650456,218.730311
Fishing Rods,508.748559,219.913620
Fishing Rods,120.387312,464.208179
Fishing Rods,617.135424,847.514700
Fishing Rods,660.566270,543.456934
Fishing Rods,132.503185,676.736124
Fishing Rods,139.604522,675.079001
Fishing Rods,205.678779,263.908492
Fishing Rods,41.092396,656.183369
Fishing Rods,369.052157,391.059292
Fishing Rods,382.975301,213.090839
Fishing Rods,381.081758,221.178545
Fishing Rods,267.697899,289.945648
Fishing Rods,275.746339,301.504943
Fishing Rods,616.345702,812.165680
Fishing Rods,591.491252,829.801224
Fishing Rods,593.187591,824.672426
Fishing Rods,166.193481,585.798506
Fishing Rods,206.517551,797.418511
Fishing Rods,116.329607,768.146829
Fishing Rods,306.598727,347.505435
Fishing Rods,286.043802,326.320082
Fishing Rods,295.788848,346.598247
Fishing Rods,693.469447,552.254107
Fishing Rods,673.861945,560.855031
Fishing Rods,669.324488,536.355397
Fishing Rods,657.139561,835.086534
Fishing Rods,68.707433,583.748878
Fishing Rods,677.924132,489.525651
Fishing Rods,682.505239,731.918942
Fishing Rods,534.088906,849.646710
Fishing Rods,515.664915,855.643776
Fishing Rods,57.108487,581.460882
Fishing Rods,167.379988,738.675166
Fishing Rods,57.150913,735.797291
Fishing Rods,30.759453,837.544629
Fishing Rods,29.536530,842.199994
Fishing Rods,350.753812,775.440941
Fishing Rods,272.630050,323.400889
Fishing Rods,477.394753,768.613297
Fishing Rods,476.093217,788.418250
Fishing Rods,469.189108,788.418383
Fishing Rods,472.542007,761.156954
Fishing Rods,592.080571,702.016032
Fishing Rods,601.470079,697.912838
Fishing Rods,727.241170,592.257832
Fishing Rods,681.159053,481.911344
Fishing Rods,695.005328,409.556022
Fishing Rods,610.619640,525.901736
Fishing Rods,604.583491,526.611989
Fishing Rods,611.487343,513.355968
Fishing Rods,335.083328,359.064336
Fishing Rods,322.497852,344.940746
Fishing Rods,328.967846,337.563088
Fishing Rods,368.541943,529.299276
Fishing Rods,51.899630,519.876337
Fishing Rods,56.594387,517.943096
Fishing Rods,61.723129,516.680532
Fishing Rods,60.105655,519.836727
Fishing Rods,568.092734,650.492120
Fishing Spots,106.374829,100.578929
Fishing Spots,109.254655,91.583807
Fishing Spots,180.794110,760.768054
Fishing Spots,184.542067,761.399215
Fishing Spots,707.863153,225.709234
Fishing Spots,101.640475,94.937377
Fishing Spots,286.249142,745.695341
Fishing Spots,298.636987,740.605788
Fishing Spots,294.139247,729.874918
Fishing Spots,286.998583,738.041629
Fishing Spots,293.153262,746.326440
Fishing Spots,304.076444,484.956417
Fishing Spots,299.263319,486.258427
Fishing Spots,373.005556,816.391738
Fishing Spots,374.938742,818.245947
Fishing Spots,392.652273,795.521226
Fishing Spots,394.111945,792.720103
Fishing Spots,313.466176,492.452125
Fishing Spots,305.023648,503.380504
Fishing Spots,311.572736,505.865857
Fishing Spots,602.456633,711.010899
Fishing Spots,602.653908,711.799936
Fishing Spots,281.703595,301.307568
Fishing Spots,694.930379,614.864478
Fishing Spots,697.731418,611.944973
Fishing Spots,700.801350,231.587726
Fishing Spots,529.934398,224.568553
Fishing Spots,516.599565,222.438399
Fishing Spots,513.206531,214.271891
Fishing Spots,505.829014,215.100526
Fishing Spots,498.806451,209.971895
Fishing Spots,26.735240,832.139776
Fishing Spots,126.107896,466.141219
Fishing Spots,122.201948,456.002118
Fishing Spots,609.757856,845.660596
Fishing Spots,594.489723,835.758426
Fishing Spots,138.539279,673.145871
Fishing Spots,139.249536,679.379281
Fishing Spots,134.041795,675.710341
Fishing Spots,209.860648,261.422932
Fishing Spots,202.956677,268.524433
Fishing Spots,202.167491,260.989108
Fishing Spots,36.949972,658.353311
Fishing Spots,38.133584,660.957123
Fishing Spots,44.761479,658.432065
Fishing Spots,367.316409,398.476311
Fishing Spots,368.973284,392.676828
Fishing Spots,379.306242,212.144060
Fishing Spots,375.558269,210.644955
Fishing Spots,377.728277,218.219706
Fishing Spots,273.892017,297.559774
Fishing Spots,275.233229,289.353722
Fishing Spots,265.212402,288.998847
Fishing Spots,274.720129,277.794282
Fishing Spots,585.297298,830.669289
Fishing Spots,586.914740,825.935012
Fishing Spots,601.709075,816.426784
Fishing Spots,603.287016,809.128124
Fishing Spots,171.677370,588.599496
Fishing Spots,165.364905,581.458797
Fishing Spots,210.423255,794.893504
Fishing Spots,208.805807,799.351617
Fishing Spots,117.197506,765.740238
Fishing Spots,111.713711,767.791850
Fishing Spots,293.224434,344.980762
Fishing Spots,306.006957,348.057775
Fishing Spots,298.037553,343.363135
Fishing Spots,288.568987,339.497017
Fishing Spots,279.218670,330.068158
Fishing Spots,285.294061,318.429687
Fishing Spots,690.234285,547.362116
Fishing Spots,675.952798,555.371156
Fishing Spots,667.825434,542.786110
Fishing Spots,672.993856,553.359159
Fishing Spots,688.025032,550.557774
Fishing Spots,653.510129,843.213726
Fishing Spots,655.995649,845.344088
Fishing Spots,685.385133,726.435052
Fishing Spots,688.817558,731.445395
Fishing Spots,682.978522,724.541400
Fishing Spots,513.494956,850.633408
Fishing Spots,514.520863,858.602702
Fishing Spots,532.076702,841.914148
Fishing Spots,46.337983,576.529584
Fishing Spots,59.436375,592.704671
Fishing Spots,209.634081,787.989411
Fishing Spots,163.040263,738.675250
Fishing Spots,165.486368,742.738764
Fishing Spots,62.989959,743.253615
Fishing Spots,56.440844,739.347989
Fishing Spots,32.810926,835.808699
Fishing Spots,26.064727,841.055952
Fishing Spots,351.976835,775.914342
Fishing Spots,274.010782,318.745521
Fishing Spots,277.916857,335.512566
Fishing Spots,479.012252,766.837924
Fishing Spots,479.761878,768.731608
Fishing Spots,476.290513,790.311945
Fishing Spots,478.026419,791.140404
Fishing Spots,467.255944,787.708284
Fishing Spots,473.804448,759.855012
Fishing Spots,475.343080,760.012791
Fishing Spots,599.497506,699.412054
Fishing Spots,589.634599,704.856627
Fishing Spots,734.658173,593.204539
Fishing Spots,728.424809,596.281918
Fishing Spots,678.791808,475.559610
Fishing Spots,674.807182,477.177221
Fishing Spots,682.973739,476.309118
Fishing Spots,675.675177,479.781039
Fishing Spots,695.044732,407.070543
Fishing Spots,692.519842,409.201002
Fishing Spots,610.106594,517.103939
Fishing Spots,607.463419,522.903441
Fishing Spots,324.115319,341.468935
Fishing Spots,330.624861,339.062234
Fishing Spots,336.661273,351.962937
Fishing Spots,338.712857,356.026459
Fishing Spots,331.098377,343.796471
Fishing Spots,371.658574,525.077847
Fishing Spots,374.854238,527.563264
Fishing Spots,538.113037,850.830194
Fishing Spots,48.822334,517.982698
Fishing Spots,46.021320,522.204121
Fishing Spots,566.396152,643.035716
Reboot Vans,202.887460,771.340777
Reboot Vans,157.831150,663.795365
Reboot Vans,300.214169,693.894533
Reboot Vans,343.885882,605.481654
Reboot Vans,47.329160,829.614448
Reboot Vans,549.353064,653.214673
Reboot Vans,545.286548,499.864643
Reboot Vans,54.225640,433.634117
Reboot Vans,370.590566,379.618169
Reboot Vans,338.986609,230.805655
Reboot Vans,509.735299,242.716884
Reboot Vans,540.432686,434.453242
Reboot Vans,618.826871,588.472525
Reboot Vans,461.847748,618.182941
Reboot Vans,423.423327,715.432977
Reboot Vans,103.148328,545.203564
Reboot Vans,121.647454,343.603246
Reboot Vans,131.308731,111.348858
Reboot Vans,250.144622,439.627053
Reboot Vans,231.998436,530.761632
Reboot Vans,311.098816,480.143132
Reboot Vans,198.617686,306.635195
Reboot Vans,716.858542,242.436729
Reboot Vans,674.569405,421.904907
Reboot Vans,413.634925,492.529099
Reboot Vans,246.794459,608.876401
Reboot Vans,304.901907,327.700540
Reboot Vans,155.217793,169.540167
Reboot Vans,155.893923,452.214072
Reboot Vans,275.980185,152.691816
Reboot Vans,484.607055,383.363917
Reboot Vans,638.241641,814.887450
Reboot Vans,714.260139,524.400561
Reboot Vans,360.183328,800.177193
Reboot Vans,586.668431,327.813468
Cars (Whiplash),347.353300,379.066288
Cars (Whiplash),324.155447,376.541804
Cars (Whiplash),353.788740,625.957076
Cars (Whiplash),384.396964,285.248606
Cars (Whiplash),128.512292,353.071605
Cars (Whiplash),510.997672,237.903710
Cars (Whiplash),233.419049,548.396670
Cars (Whiplash),279.180856,415.087321
Cars (Whiplash),614.523018,402.653465
Cars (Whiplash),548.165141,426.838848
Cars (Whiplash),420.578672,502.194717
Cars (Whiplash),123.113596,676.617949
Cars (Whiplash),182.050977,470.203702
Cars (Whiplash),388.655437,163.341698
Cars (Whiplash),386.998452,163.420634
Cars (Whiplash),398.478937,160.224797
Cars (Whiplash),78.763036,341.394758
Cars (Whiplash),589.430096,328.957524
Cars (Whiplash),291.252811,395.795037
Cars (Whiplash),305.100060,374.017240
Cars (Whiplash),542.245874,351.091032
Cars (Whiplash),163.906994,675.670314
Cars (Whiplash),639.149098,818.004144
Cars (Whiplash),633.152395,818.438232
Cars (Whiplash),350.241368,797.849714
Cars (Whiplash),177.004479,644.779108
Cars (Whiplash),167.533323,506.460413
Cars (Whiplash),411.706138,718.983887
Cars (Whiplash),273.733070,238.460610
Cars (Whiplash),282.647540,150.600729
Cars (Whiplash),463.702022,619.642631
Cars (Whiplash),277.964199,745.024815
Cars (Whiplash),531.915630,672.507060
Cars (Whiplash),660.208031,378.863000
Cars (Whiplash),438.958247,238.575783
Cars (Whiplash),64.048888,417.458588
Cars (Whiplash),290.507072,595.659123
Cars (Whiplash),585.326789,313.689661
Cars (Whiplash),309.399240,317.285113
Cars (Whiplash),490.172108,503.495293
Cars (Whiplash),381.328124,722.219541
Cars (Whiplash),253.031457,794.419259
Cars (Whiplash),581.897951,494.853528
Cars (Whiplash),302.499329,535.139451
Cars (Whiplash),616.735619,573.204623
Slurp Barrels,624.591521,829.879491
Slurp Barrels,624.867686,829.879486
Slurp Barrels,635.480160,823.290789
Slurp Barrels,635.243447,823.290794
Slurp Barrels,507.849140,634.041777
Slurp Barrels,508.243656,633.805057
Slurp Barrels,508.046398,633.923417
Slurp Barrels,568.445625,537.501450
Slurp Barrels,568.445630,537.738162
Slurp Barrels,177.316896,478.725435
Slurp Barrels,177.316893,478.567627
Slurp Barrels,177.316898,478.843792
Slurp Barrels,158.656057,477.660590
Slurp Barrels,158.695504,477.384425
Slurp Barrels,158.695506,477.502781
Slurp Barrels,585.801517,381.349913
Slurp Barrels,585.722609,381.152654
Slurp Barrels,585.919865,380.915938
Slurp Barrels,168.434063,160.939366
Slurp Barrels,171.116755,158.493287
Slurp Barrels,171.590176,158.335470
Slurp Barrels,674.218888,658.143773
Slurp Barrels,674.061085,658.380488
Slurp Barrels,387.126187,650.179991
Slurp Barrels,387.954693,650.850659
Slurp Barrels,388.388665,650.850651
Slurp Barrels,365.232673,773.349704
Slurp Barrels,365.232699,774.691074
Slurp Barrels,365.232693,774.375457
Slurp Barrels,364.917083,774.691080
Slurp Barrels,376.949508,751.374688
Slurp Barrels,376.712799,751.532501
Slurp Barrels,598.309323,459.543629
Slurp Barrels,598.546035,459.543625
Slurp Barrels,598.467131,459.543626
Slurp Barrels,20.344763,871.276330
Slurp Barrels,20.502570,871.236875
Slurp Barrels,20.265857,871.197428
Slurp Barrels,187.181605,566.821667
Slurp Barrels,186.984339,566.506054
Slurp Barrels,195.463837,426.766739
Slurp Barrels,195.463836,426.727287
Slurp Barrels,346.297217,852.569780
Slurp Barrels,346.297222,852.806492
Slurp Barrels,346.652288,852.688129
Slurp Barrels,167.612103,500.029728
Slurp Barrels,167.296482,499.793022
Slurp Barrels,167.375390,500.029732
Slurp Barrels,153.212381,514.351098
Slurp Barrels,152.936217,514.351104
Slurp Barrels,153.172923,514.035483
Slurp Barrels,151.792091,513.483181
Slurp Barrels,151.792086,513.207016
Slurp Barrels,151.792089,513.364825
Slurp Barrels,231.683893,586.467929
Slurp Barrels,222.335820,693.501513
Slurp Barrels,222.178018,693.817133
Slurp Barrels,623.797652,579.280102
Slurp Barrels,711.466015,886.215341
Slurp Barrels,711.466019,886.412601
Slurp Barrels,711.268757,886.333701
Slurp Barrels,486.028966,468.343599
Slurp Barrels,486.147322,468.343597
Slurp Barrels,486.305130,468.343594
Slurp Barrels,487.567929,485.623566
Slurp Barrels,488.278066,485.663005
Slurp Barrels,487.922999,485.741916
Slurp Barrels,253.504999,800.534317
Slurp Barrels,253.741711,800.494861
Slurp Barrels,250.112039,796.155205
Slurp Barrels,250.151486,795.879040
Slurp Barrels,253.149905,799.192954
Slurp Barrels,252.913193,799.192959
Slurp Barrels,253.110458,799.429667
Slurp Barrels,253.031549,799.192957
Slurp Barrels,288.734502,739.501321
Slurp Barrels,292.679746,741.552752
Slurp Barrels,295.520227,738.120369
Slurp Barrels,505.479255,490.673083
Slurp Barrels,505.597609,490.554725
Slurp Barrels,503.782956,497.853388
Slurp Barrels,503.585700,498.090105
Slurp Barrels,528.874310,490.159756
Slurp Barrels,528.677049,490.159760
Slurp Barrels,528.755953,490.159758
Slurp Barrels,510.095194,493.197925
Slurp Barrels,509.661221,493.197934
Slurp Barrels,509.858472,492.724505
Slurp Barrels,520.668447,498.642104
Slurp Barrels,520.431733,498.523753
Slurp Barrels,520.707898,498.602651
Slurp Barrels,503.585692,497.695584
Slurp Barrels,503.033717,516.040797
Slurp Barrels,503.309882,516.040791
Slurp Barrels,503.191525,516.040794
Slurp Barrels,620.720471,583.343722
Slurp Barrels,620.759918,583.107009
Slurp Barrels,623.758187,578.569966
Slurp Barrels,620.641827,596.836324
Slurp Barrels,296.224931,456.117121
Slurp Barrels,296.264383,456.117121
Slurp Barrels,285.181959,643.041134
Slurp Barrels,284.945257,643.554015
Slurp Barrels,284.629630,643.041145
Slurp Barrels,236.694308,586.743997
Slurp Barrels,240.836942,595.502272
Slurp Barrels,243.874719,593.924131
Slurp Barrels,240.679131,595.383918
Slurp Barrels,243.638005,593.805780
Slurp Barrels,240.758036,595.423369
Slurp Barrels,424.253334,794.021440
Slurp Barrels,424.411144,794.100341
Slurp Barrels,424.213887,794.258153
Slurp Barrels,424.253336,794.100344
Slurp Barrels,536.723818,414.964002
Slurp Barrels,536.842171,414.766740
Slurp Barrels,536.605457,414.727292
Slurp Barrels,516.918844,412.557809
Slurp Barrels,515.735258,411.295366
Slurp Barrels,369.647346,568.001713
Slurp Barrels,369.568448,568.317331
Slurp Barrels,503.624543,466.489014
Slurp Barrels,503.940160,466.489008
Slurp Barrels,613.933759,533.515917
Slurp Barrels,614.131015,533.318653
Slurp Barrels,613.973209,533.437012
Slurp Barrels,435.765379,381.234447
Slurp Barrels,435.883732,381.037185
Slurp Barrels,435.647020,381.076641
Slurp Barrels,165.287662,667.661522
Slurp Barrels,165.287657,667.424809
Slurp Barrels,165.129851,667.543168
Slurp Barrels,165.287936,681.903711
Slurp Barrels,165.011772,681.903716
Slurp Barrels,165.287941,682.179875
Slurp Barrels,96.564159,769.567484
Slurp Barrels,610.063534,329.864524
Slurp Barrels,609.826822,329.864528
Slurp Barrels,609.984630,329.864525
Slurp Barrels,417.304513,520.973954
Slurp Barrels,417.304519,521.250119
Slurp Barrels,423.695491,507.796847
Slurp Barrels,423.537687,507.994111
Slurp Barrels,423.734944,507.836299
Slurp Barrels,427.246364,517.580887
Slurp Barrels,427.325272,517.778145
Slurp Barrels,427.167463,517.738696
Slurp Barrels,350.396019,634.005359
Slurp Barrels,350.119861,634.320981
Slurp Barrels,350.159300,633.650295
Slurp Barrels,346.293154,641.698587
Slurp Barrels,346.293159,641.935299
Slurp Barrels,346.293157,641.856395
Slurp Barrels,354.617514,640.554317
Slurp Barrels,354.893679,640.554312
Slurp Barrels,297.962084,521.686390
Slurp Barrels,297.725371,521.646943
Slurp Barrels,297.843728,521.686393
Slurp Barrels,511.950765,561.962808
Slurp Barrels,512.305829,561.765541
Slurp Barrels,511.674596,561.765553
Slurp Barrels,593.501215,721.229152
Slurp Barrels,593.225051,721.229157
Slurp Barrels,190.649891,385.460539
Slurp Barrels,190.926062,385.815602
Slurp Barrels,189.781983,387.393706
Slurp Barrels,398.011172,453.984750
Slurp Barrels,397.971696,452.761737
Slurp Barrels,397.932240,452.564478
Slurp Barrels,684.514342,578.726603
Slurp Barrels,684.553796,578.805507
Slurp Barrels,684.553792,578.608246
Slurp Barrels,686.487574,611.392860
Slurp Barrels,686.724286,611.392856
Slurp Barrels,686.605930,611.392858
Slurp Barrels,131.158243,491.311528
Slurp Barrels,131.000432,491.153723
Slurp Barrels,131.039888,491.350982
Slurp Barrels,436.315721,278.106785
Slurp Barrels,436.434078,278.146235
Slurp Barrels,436.552434,278.146232
Slurp Barrels,540.432579,428.890504
Slurp Barrels,121.021486,616.887590
Slurp Barrels,139.800615,614.520105
Slurp Barrels,139.563905,614.638466
Slurp Barrels,139.721717,614.835723
Slurp Barrels,54.775762,319.104813
Slurp Barrels,55.012473,319.065356
Slurp Barrels,54.894117,319.065359
Slurp Barrels,215.186690,262.211870
Slurp Barrels,215.226147,262.488034
Slurp Barrels,11.813561,375.088096
Slurp Barrels,11.537396,375.048649
Slurp Barrels,11.655755,375.206455
Slurp Barrels,11.576850,375.167004
Slurp Barrels,100.106976,361.238726
Slurp Barrels,100.383140,361.238721
Slurp Barrels,100.225332,361.238724
Slurp Barrels,65.863009,382.543491
